id,heading,location,timestamp,price,coords,url,img
287749017,Espresso kaffemaskin til salgs!,Drammen,1673784960000,500,"59.76085,10.13927",https://www.finn.no/bap/forsale/ad.html?finnkode=287749017,https://images.finncdn.no/dynamic/default/2023/1/vertical-0/15/7/287/749/017_1584133168.jpg
285680247,kaffemaskin / espresso / lungo maskin til en gi-bort pris. Dolce Gusto,Oslo,1672231620000,250,"59.9341,10.7262",https://www.finn.no/bap/forsale/ad.html?finnkode=285680247,https://images.finncdn.no/dynamic/default/2022/12/vertical-0/28/7/285/680/247_1391540552.jpg
284086403,"Espresso kaffemaskin, Vertuo Next",Oslo,1670679960000,400,"59.85411,10.80916",https://www.finn.no/bap/forsale/ad.html?finnkode=284086403,https://images.finncdn.no/dynamic/default/2022/12/vertical-0/10/3/284/086/403_1063794086.jpg
233414245,AMBIENTE-2 ITALIENSK ESPRESSO-MASKIN,Oslo,1674420240000,2400,"59.91591,10.81824",https://www.finn.no/bap/forsale/ad.html?finnkode=233414245,https://images.finncdn.no/dynamic/default/2021/9/vertical-0/27/5/233/414/245_1860367629.jpg
271894128,ALESSI elektrisk espresso koker (Original RS07),Oslo,1674225960000,1500,"59.9083,10.76139",https://www.finn.no/bap/forsale/ad.html?finnkode=271894128,https://images.finncdn.no/dynamic/default/2022/9/vertical-0/05/8/271/894/128_2043394808.png
275705933,Kaffemaskin til tyrkisk kaffe / tyrkisk espresso,Ski,1670142600000,1200,"59.72011,10.81583",https://www.finn.no/bap/forsale/ad.html?finnkode=275705933,https://images.finncdn.no/dynamic/default/2022/10/vertical-0/04/3/275/705/933_1518978593.jpg
288011811,Filterholder for espresso 57 mm,Oslo,1673945280000,250,"59.9368,10.77551",https://www.finn.no/bap/forsale/ad.html?finnkode=288011811,https://images.finncdn.no/dynamic/default/2023/1/vertical-0/17/1/288/011/811_87052573.jpg
246778874,Faema espresso italiano kaffemaskin pent brukt,Oslo,1669875780000,17000,"59.93124,10.73861",https://www.finn.no/bap/forsale/ad.html?finnkode=246778874,https://images.finncdn.no/dynamic/default/2022/1/vertical-0/31/4/246/778/874_2031879039.jpg
256069848,Krups kaffetrakter/Cappuccino/Espresso,Oslo,1673822820000,500,"59.93763,10.92448",https://www.finn.no/bap/forsale/ad.html?finnkode=256069848,https://images.finncdn.no/dynamic/default/2022/4/vertical-0/25/8/256/069/848_1411504129.jpg
268972146,Espresso Vertuo kaffemaskin,Oslo,1669567440000,500,"59.94136,10.63582",https://www.finn.no/bap/forsale/ad.html?finnkode=268972146,https://images.finncdn.no/dynamic/default/2022/8/vertical-0/13/6/268/972/146_1724255407.jpg
264827547,Kvalitets- espresso maker fra Shaki. Stor.,Oslo,1673535660000,500,"59.9427,10.641",https://www.finn.no/bap/forsale/ad.html?finnkode=264827547,https://images.finncdn.no/dynamic/default/2022/7/vertical-0/09/7/264/827/547_1296230252.jpg
287411810,Espresso kaffe maskin,Sandvika,1673533140000,100,"59.89876,10.49422",https://www.finn.no/bap/forsale/ad.html?finnkode=287411810,https://images.finncdn.no/dynamic/default/2023/1/vertical-0/12/0/287/411/810_1309582315.jpg
287106654,DeLonghi Espresso og cappuccino maskin,Blommenholm,1673298480000,3000,"59.8971,10.5549",https://www.finn.no/bap/forsale/ad.html?finnkode=287106654,https://images.finncdn.no/dynamic/default/2023/1/vertical-0/09/4/287/106/654_543867456.jpg
286941902,Ariete espresso maskin,Oslo,1673198160000,1500,"59.90173,10.78307",https://www.finn.no/bap/forsale/ad.html?finnkode=286941902,https://images.finncdn.no/dynamic/default/2023/1/vertical-0/08/2/286/941/902_1555616302.jpg
286938578,Zynchro espresso maskin,Drammen,1673197320000,18000,"59.74439,10.19098",https://www.finn.no/bap/forsale/ad.html?finnkode=286938578,https://images.finncdn.no/dynamic/default/2023/1/vertical-0/08/8/286/938/578_1611361191.jpg
285311000,Kaffe maskin /Espresso/Krups,Lier,1671746940000,500,"59.79071,10.25235",https://www.finn.no/bap/forsale/ad.html?finnkode=285311000,https://images.finncdn.no/dynamic/default/2022/12/vertical-0/22/0/285/311/000_1638458495.jpg
283569762,Rocket Espresso Giro d'Italia nr. 68/100 produserte,Lysaker,1670275080000,18000,"59.90554,10.62307",https://www.finn.no/bap/forsale/ad.html?finnkode=283569762,https://images.finncdn.no/dynamic/default/2022/12/vertical-0/05/2/283/569/762_667549564.png
275114744,Ascaso Steel Uno espresso maskin,Ski,1669753380000,3200,"59.7216,10.82323",https://www.finn.no/bap/forsale/ad.html?finnkode=275114744,https://images.finncdn.no/dynamic/default/2022/9/vertical-0/30/4/275/114/744_1180028727.jpg
269570364,kaffemaskin Vakuum - metoden,Oslo,1674404040000,0,"59.96542,10.74724",https://www.finn.no/bap/forsale/ad.html?finnkode=269570364,https://images.finncdn.no/dynamic/default/2022/8/vertical-0/18/4/269/570/364_1754321444.jpg
288392160,HLF premium kaffemaskin,Oslo,1674287460000,5000,"59.9509,10.85101",https://www.finn.no/bap/forsale/ad.html?finnkode=288392160,https://images.finncdn.no/dynamic/default/2023/1/vertical-0/20/0/288/392/160_369739264.jpg
288421818,Sage Barista Express kaffemaskin BES875UK (stål),Oslo,1674238740000,5000,"59.94446,10.76914",https://www.finn.no/bap/forsale/ad.html?finnkode=288421818,https://images.finncdn.no/dynamic/default/2023/1/vertical-0/20/8/288/421/818_604062292.jpg
286507858,Siemens EQ.6 Plus S300 kaffemaskin,Slemmestad,1672914720000,5000,"59.7804,10.4988",https://www.finn.no/bap/forsale/ad.html?finnkode=286507858,https://images.finncdn.no/dynamic/default/2023/1/vertical-0/05/8/286/507/858_440332667.jpg
278593474,Kaffemaskin,Oslo,1671974160000,1800,"59.9522,10.91461",https://www.finn.no/bap/forsale/ad.html?finnkode=278593474,https://images.finncdn.no/dynamic/default/2022/10/vertical-0/26/4/278/593/474_1381376799.jpg
284395704,Kaffemaskin priumlator WMF 1200S,Oslo,1670913600000,8000,"59.91237,10.76521",https://www.finn.no/bap/forsale/ad.html?finnkode=284395704,https://images.finncdn.no/dynamic/default/2022/12/vertical-0/13/4/284/395/704_1706268353.jpg
185434802,"Kaffemaskin,",Sætre,1670351220000,4000,"59.6815,10.527",https://www.finn.no/bap/forsale/ad.html?finnkode=185434802,https://images.finncdn.no/dynamic/default/2020/7/vertical-0/21/2/185/434/802_837056349.jpg
283402550,Kaffemaskin Nescafé,Oslo,1670168940000,650,"59.9314,10.71801",https://www.finn.no/bap/forsale/ad.html?finnkode=283402550,https://images.finncdn.no/dynamic/default/2022/12/vertical-0/16/0/283/402/550_1673607478.jpg
229461399,"Kaffemaskin (EK'oh pod maskin, sort)",Oslo,1670230080000,800,"59.9197,10.7671",https://www.finn.no/bap/forsale/ad.html?finnkode=229461399,https://images.finncdn.no/dynamic/default/2021/8/vertical-0/23/9/229/461/399_372831242.png
220960117,Simens Titanium series  supresso Compact kaffemaskin.,Oslo,1670214060000,300,"59.865,10.8026",https://www.finn.no/bap/forsale/ad.html?finnkode=220960117,https://images.finncdn.no/dynamic/default/2021/6/vertical-0/05/7/220/960/117_2041079063.jpg
251797942,Kaffemaskin,Drammen,1669898040000,6000,"59.74315,10.21556",https://www.finn.no/bap/forsale/ad.html?finnkode=251797942,https://images.finncdn.no/dynamic/default/2022/3/vertical-0/23/2/251/797/942_1556364370.jpg
288712040,Perfekt til deg som har en barista i magen: DeLonghi Dedica espressomaskin,Oslo,1674427560000,1400,"59.92273,10.73379",https://www.finn.no/bap/forsale/ad.html?finnkode=288712040,https://images.finncdn.no/dynamic/default/2023/1/vertical-0/22/0/288/712/040_366345598.jpg
288707754,Kitchenaid kaffetrakter,Oslo,1674424500000,1800,"59.94214,10.6973",https://www.finn.no/bap/forsale/ad.html?finnkode=288707754,https://images.finncdn.no/dynamic/default/2023/1/vertical-0/22/4/288/707/754_421396773.jpg
288581086,Krups kaffekvern,Oslo,1674381360000,200,"59.9243,10.65949",https://www.finn.no/bap/forsale/ad.html?finnkode=288581086,https://images.finncdn.no/dynamic/default/2023/1/vertical-0/22/6/288/581/086_1127383463.jpg
288111282,Wilfa kaffekvern,Oslo,1673992560000,500,"59.92005,10.78566",https://www.finn.no/bap/forsale/ad.html?finnkode=288111282,https://images.finncdn.no/dynamic/default/2023/1/vertical-0/17/2/288/111/282_1614558207.jpg
179518465,Rancilio Silvia espressomaskin med PID,Oslo,1674178200000,0,"59.92094,10.76771",https://www.finn.no/bap/forsale/ad.html?finnkode=179518465,https://images.finncdn.no/dynamic/default/2020/5/vertical-0/20/5/179/518/465_1496693743.jpg
281428441,Isomac Tea E61 (beste espressomaskin med varmeveksler),Oslo,1674049380000,0,"59.92094,10.76771",https://www.finn.no/bap/forsale/ad.html?finnkode=281428441,https://images.finncdn.no/dynamic/default/2022/11/vertical-0/18/1/281/428/441_1416958054.jpg
272899768,Jura GIGA X3c,Oslo,1673863920000,25000,"59.91353,10.73174",https://www.finn.no/bap/forsale/ad.html?finnkode=272899768,https://images.finncdn.no/dynamic/default/2022/9/vertical-0/13/8/272/899/768_2086276482.jpg
268815905,"La Nuova Era Altea Retro (3 grp), rustfritt, espressomaskin",Drammen,1673971560000,13500,"59.7394,10.1647",https://www.finn.no/bap/forsale/ad.html?finnkode=268815905,https://images.finncdn.no/dynamic/default/2022/8/vertical-0/12/5/268/815/905_90900277.jpg
272898586,Jura Impressa X9,Oslo,1673863980000,9500,"59.91353,10.73174",https://www.finn.no/bap/forsale/ad.html?finnkode=272898586,https://images.finncdn.no/dynamic/default/2022/9/vertical-0/13/6/272/898/586_1385716483.jpg
281304610,Franke A 400 pris på en ny uten skatt 90 000 er mulig å utstede faktura,Oslo,1673947320000,35000,"59.95365,10.6629",https://www.finn.no/bap/forsale/ad.html?finnkode=281304610,https://images.finncdn.no/dynamic/default/2022/11/vertical-0/30/0/281/304/610_712036861.jpg
287597947,Eureka Mignon Perfetto kaffekvern,Rasta,1673690220000,3650,"59.92123,10.93862",https://www.finn.no/bap/forsale/ad.html?finnkode=287597947,https://images.finncdn.no/dynamic/default/2023/1/vertical-0/14/7/287/597/947_503134331.jpg
263433725,Melitta E 970 - 101,Oslo,1674652200000,2499,"59.9321,10.65521",https://www.finn.no/bap/forsale/ad.html?finnkode=263433725,https://images.finncdn.no/dynamic/default/2022/6/vertical-0/26/5/263/433/725_286278446.jpg
289112445,Delonghi espresso- / kaffemaskin med melkeskummer,Oslo,1674739560000,1500,"59.92389,10.63762",https://www.finn.no/bap/forsale/ad.html?finnkode=289112445,https://images.finncdn.no/dynamic/default/2023/1/vertical-0/26/5/289/112/445_1641655767.jpg
289146867,Delonghi Autentica Espressomaskin,Vinterbro,1674756960000,1300,"59.7343,10.75612",https://www.finn.no/bap/forsale/ad.html?finnkode=289146867,https://images.finncdn.no/dynamic/default/2023/1/vertical-0/26/7/289/146/867_650031038.jpg
289243910,Delonghi dedica Espresso maskin,Oslo,1674835080000,999,"59.9123,10.7252",https://www.finn.no/bap/forsale/ad.html?finnkode=289243910,https://images.finncdn.no/dynamic/default/2023/1/vertical-0/27/0/289/243/910_692804071.jpg
69589979,Gaggia Classic - service januar 2023,Oslo,1674838680000,0,"59.92094,10.76771",https://www.finn.no/bap/forsale/ad.html?finnkode=69589979,https://images.finncdn.no/dynamic/default/2019/11/vertical-5/26/9/695/899/79_1984685606.jpg
289326751,Kaffemaskin Philips EP5365,Oslo,1674907740000,1500,"59.83155,10.7991",https://www.finn.no/bap/forsale/ad.html?finnkode=289326751,https://images.finncdn.no/dynamic/default/2023/1/vertical-0/28/1/289/326/751_1617322604.jpg
267235608,Tidenes Espresso startpakke - Gaggia Classic + Eureka Mignon,Mjøndalen,1674920220000,3500,"59.7507,10.0248",https://www.finn.no/bap/forsale/ad.html?finnkode=267235608,https://images.finncdn.no/dynamic/default/2023/1/vertical-0/28/8/267/235/608_2111535111.jpg
289428518,Base til Rancilio espresso,Oslo,1674986700000,450,"59.88792,10.83885",https://www.finn.no/bap/forsale/ad.html?finnkode=289428518,https://images.finncdn.no/dynamic/default/2023/1/vertical-0/29/8/289/428/518_1852273565.jpg
289602771,Siemens EQ.5 Kaffemaskin,Oslo,1675081560000,1000,"59.92098,10.67923",https://www.finn.no/bap/forsale/ad.html?finnkode=289602771,https://images.finncdn.no/dynamic/default/2023/1/vertical-0/30/1/289/602/771_1412651882.jpg
289626110,Espresso Maskin,Oslo,1675088220000,350,"59.92115,10.71661",https://www.finn.no/bap/forsale/ad.html?finnkode=289626110,https://images.finncdn.no/dynamic/default/2023/1/vertical-0/30/0/289/626/110_806018635.jpg
289626746,Gagggia Classic Espressomaskin 2stk,Vettre,1675088940000,500,"59.8257,10.46919",https://www.finn.no/bap/forsale/ad.html?finnkode=289626746,https://images.finncdn.no/dynamic/default/2023/1/vertical-0/30/6/289/626/746_518666310.jpg
289644127,Miele CM5300 kaffemaskin,Drammen,1675108260000,3900,"59.74825,10.20919",https://www.finn.no/bap/forsale/ad.html?finnkode=289644127,https://images.finncdn.no/dynamic/default/2023/1/vertical-0/30/7/289/644/127_1020756177.jpg
289739100,Kaffekvern fra Melitta Molino,Oslo,1675170660000,200,"59.94425,10.77366",https://www.finn.no/bap/forsale/ad.html?finnkode=289739100,https://images.finncdn.no/dynamic/default/2023/1/vertical-0/31/0/289/739/100_415586878.jpg
289762052,DeLonghi Kaffemaskin,Oslo,1675183680000,4500,"59.89142,10.80932",https://www.finn.no/bap/forsale/ad.html?finnkode=289762052,https://images.finncdn.no/dynamic/default/2023/1/vertical-0/31/2/289/762/052_57991496.jpg
282622188,NESPRESSO® Lattissima Pro,Oppegård,1675241220000,2000,"59.76334,10.81412",https://www.finn.no/bap/forsale/ad.html?finnkode=282622188,https://images.finncdn.no/dynamic/default/2022/11/vertical-0/28/8/282/622/188_1698976912.jpg
289829974,"Espressomaskin espresso maker rød, brukt kaffemaskin",Oslo,1675243200000,100,"59.92228,10.7319",https://www.finn.no/bap/forsale/ad.html?finnkode=289829974,https://images.finncdn.no/dynamic/default/2023/2/vertical-0/01/4/289/829/974_47556977.jpg
289929186,Veromatic kaffemaskiner for hele bønner,Oslo,1675297080000,2000,"59.91382,10.65045",https://www.finn.no/bap/forsale/ad.html?finnkode=289929186,https://images.finncdn.no/dynamic/default/2023/2/vertical-0/01/6/289/929/186_1548640229.jpg
289941325,Kaffemaskin Phillips,Sætre,1675330260000,1500,"59.6815,10.527",https://www.finn.no/bap/forsale/ad.html?finnkode=289941325,https://images.finncdn.no/dynamic/default/2023/2/vertical-0/02/5/289/941/325_1142039398.jpg
290206647,Kaffekvern,Oslo,1675515780000,50,"59.94151,10.90171",https://www.finn.no/bap/forsale/ad.html?finnkode=290206647,https://images.finncdn.no/dynamic/default/2023/2/vertical-0/04/7/290/206/647_1236397200.jpg
290243337,Baratza Sette 270Wi kaffekvern,Oslo,1675530720000,4000,"59.9274,10.75949",https://www.finn.no/bap/forsale/ad.html?finnkode=290243337,https://images.finncdn.no/dynamic/default/2023/2/vertical-0/04/7/290/243/337_797217328.jpg
290305768,EQ9 s300-Espressomaskinen,Hvalstad,1675594320000,5990,"59.85832,10.46149",https://www.finn.no/bap/forsale/ad.html?finnkode=290305768,https://images.finncdn.no/dynamic/default/2023/2/vertical-0/05/8/290/305/768_1969919903.jpg
279059621,kaffemaskin Espresso,Billingstad,1675613040000,550,"59.87486,10.48444",https://www.finn.no/bap/forsale/ad.html?finnkode=279059621,https://images.finncdn.no/dynamic/default/2022/10/vertical-0/31/1/279/059/621_268356141.jpg
290432625,Utstyr til kaffemaskin - til espresso,Oslo,1675660980000,250,"59.94121,10.76043",https://www.finn.no/bap/forsale/ad.html?finnkode=290432625,https://images.finncdn.no/dynamic/default/2023/2/vertical-0/06/5/290/432/625_749104408.jpg
290686656,Kaffemaskin,Krokkleiva,1675835400000,2000,"60.062,10.31051",https://www.finn.no/bap/forsale/ad.html?finnkode=290686656,https://images.finncdn.no/dynamic/default/2023/2/vertical-0/08/6/290/686/656_74056474.jpg
290699505,CONTI espresso og kaffemaskin + kaffekvern,Oslo,1675847580000,4000,"59.92743,10.7652",https://www.finn.no/bap/forsale/ad.html?finnkode=290699505,https://images.finncdn.no/dynamic/default/2023/2/vertical-0/08/5/290/699/505_1911874836.jpg
283753876,*Reservert* Rancilio Silvia espressomaskin v2022,Oslo,1675870380000,5600,"59.91909,10.79189",https://www.finn.no/bap/forsale/ad.html?finnkode=283753876,https://images.finncdn.no/dynamic/default/2022/12/vertical-0/07/6/283/753/876_1942797412.jpg
290852876,SIEMENS TE501205RW ESPRESSO MASKIN,Oslo,1675953300000,1300,"59.9373,10.76581",https://www.finn.no/bap/forsale/ad.html?finnkode=290852876,https://images.finncdn.no/dynamic/default/2023/2/vertical-0/09/6/290/852/876_1382111820.jpg
290947994,Philips saeco kaffemaskin espressomaskin hvit farge,Oslo,1676031180000,2800,"59.9075,10.7739",https://www.finn.no/bap/forsale/ad.html?finnkode=290947994,https://images.finncdn.no/dynamic/default/2023/2/vertical-0/10/4/290/947/994_1758841179.jpg
290962394,Isomac Zaffiro Espressomaskin og kvern,Snarøya,1676038440000,7500,"59.89004,10.62914",https://www.finn.no/bap/forsale/ad.html?finnkode=290962394,https://images.finncdn.no/dynamic/default/2023/2/vertical-0/10/4/290/962/394_484613525.jpg
290984780,Motta 57mm tamper,Oslo,1676050020000,200,"59.9427,10.7599",https://www.finn.no/bap/forsale/ad.html?finnkode=290984780,https://images.finncdn.no/dynamic/default/2023/2/vertical-0/10/0/290/984/780_1712102773.jpg
291027449,Krups EA9010 Espressomaskin,Oslo,1676106060000,4000,"59.91449,10.81916",https://www.finn.no/bap/forsale/ad.html?finnkode=291027449,https://images.finncdn.no/dynamic/default/2023/2/vertical-0/11/9/291/027/449_426502380.jpg
291041276,Francis Francis X1 espresso maskin,Oslo,1676111580000,2000,"59.95659,10.68151",https://www.finn.no/bap/forsale/ad.html?finnkode=291041276,https://images.finncdn.no/dynamic/default/2023/2/vertical-0/11/6/291/041/276_1552857851.jpg
291146183,Delonghi Magnifica S Espresso maskin,Oslo,1676193480000,2200,"59.90118,10.67658",https://www.finn.no/bap/forsale/ad.html?finnkode=291146183,https://images.finncdn.no/dynamic/default/2023/2/vertical-0/12/3/291/146/183_1336266521.jpg
291107306,GRUNDIG KVA 4830 HELAUTOMATISK ESPRESSO KAFFEMASKIN,Oslo,1676203860000,2500,"59.8678,10.81319",https://www.finn.no/bap/forsale/ad.html?finnkode=291107306,https://images.finncdn.no/dynamic/default/2023/2/vertical-0/11/6/291/107/306_124582060.png
291178384,Ascaso steel I-1 espresso kvern,Oslo,1676204700000,2000,"59.91206,10.76586",https://www.finn.no/bap/forsale/ad.html?finnkode=291178384,https://images.finncdn.no/dynamic/default/2023/2/vertical-0/12/4/291/178/384_1753973116.jpg
291248106,WMF Lumero Kaffemaskin,Oslo,1676228760000,2200,"59.9417,10.76096",https://www.finn.no/bap/forsale/ad.html?finnkode=291248106,https://images.finncdn.no/dynamic/default/2023/2/vertical-0/12/6/291/248/106_1816223743.jpg
278917653,Decent espresso funnel,Oslo,1676269560000,700,"59.91909,10.79189",https://www.finn.no/bap/forsale/ad.html?finnkode=278917653,https://images.finncdn.no/dynamic/default/2022/10/vertical-0/29/3/278/917/653_1012145621.jpg
287543797,Delonghi kaffemaskin,Drammen,1676310780000,1199,"59.7491,10.18319",https://www.finn.no/bap/forsale/ad.html?finnkode=287543797,https://images.finncdn.no/dynamic/default/2023/2/vertical-0/13/7/287/543/797_1763772392.jpg
291364898,Decent espresso funnel,Oslo,1676312580000,700,"59.91612,10.79535",https://www.finn.no/bap/forsale/ad.html?finnkode=291364898,https://images.finncdn.no/dynamic/default/2023/2/vertical-0/13/8/291/364/898_2146919057.jpg
291356443,Nivone nicr779 espresso maskin,Oslo,1676309160000,6500,"59.9075,10.7739",https://www.finn.no/bap/forsale/ad.html?finnkode=291356443,https://images.finncdn.no/dynamic/default/2023/2/vertical-0/13/3/291/356/443_802669566.jpg
291404419,"Espressomaskin espresso maker rød, brukt kaffemaskin",Oslo,1676361180000,100,"59.92228,10.7319",https://www.finn.no/bap/forsale/ad.html?finnkode=291404419,https://images.finncdn.no/dynamic/default/2023/2/vertical-0/14/9/291/404/419_286260956.jpg
291420404,la Pavoni professional espressomaskin,Oppegård,1676369880000,8000,"59.76856,10.81623",https://www.finn.no/bap/forsale/ad.html?finnkode=291420404,https://images.finncdn.no/dynamic/default/2023/2/vertical-0/14/4/291/420/404_1956861321.jpg
291536494,Helautomatisk espressomaskin fra DeLonghi,Oslo,1676460300000,4000,"59.9083,10.76139",https://www.finn.no/bap/forsale/ad.html?finnkode=291536494,https://images.finncdn.no/dynamic/default/2023/2/vertical-0/15/4/291/536/494_2010556951.jpg
291634951,Delonghi Dedica kaffemaskin,Solbergelva,1676534280000,500,"59.76298,10.1065",https://www.finn.no/bap/forsale/ad.html?finnkode=291634951,https://images.finncdn.no/dynamic/default/2023/2/vertical-0/16/1/291/634/951_376815849.jpg
291724409,Rancilio Rocky,Oslo,1676580660000,1750,"59.90723,10.76821",https://www.finn.no/bap/forsale/ad.html?finnkode=291724409,https://images.finncdn.no/dynamic/default/2023/2/vertical-0/16/9/291/724/409_1593524692.jpg
291798405,Sage Barista Express lite brukt.,Oslo,1676648220000,4500,"59.9427,10.7599",https://www.finn.no/bap/forsale/ad.html?finnkode=291798405,https://images.finncdn.no/dynamic/default/2023/2/vertical-0/17/5/291/798/405_1338741031.jpg
291837310,Gicar ThermoPID kretskort // delvis uleselig skjerm,Oslo,1676673540000,250,"59.93168,10.72587",https://www.finn.no/bap/forsale/ad.html?finnkode=291837310,https://images.finncdn.no/dynamic/default/2023/2/vertical-0/17/0/291/837/310_838913858.jpg
291884530,espessomaskin,Jar,1676724600000,0,"59.93001,10.61386",https://www.finn.no/bap/forsale/ad.html?finnkode=291884530,https://images.finncdn.no/dynamic/default/2023/2/vertical-0/18/0/291/884/530_1978286357.jpg
291902627,"Kaffekvern, Wilfa",Oslo,1676729700000,300,"59.90325,10.77262",https://www.finn.no/bap/forsale/ad.html?finnkode=291902627,https://images.finncdn.no/dynamic/default/2023/2/vertical-0/18/7/291/902/627_1197058749.jpg
291940031,De longhi espresso machine not working,Oslo,1676747700000,100,"59.92442,10.75568",https://www.finn.no/bap/forsale/ad.html?finnkode=291940031,https://images.finncdn.no/dynamic/default/2023/2/vertical-0/18/1/291/940/031_223920804.jpg
291987478,Ny kaffekvern fra Molino,Oslo,1676803320000,320,"59.92114,10.66194",https://www.finn.no/bap/forsale/ad.html?finnkode=291987478,https://images.finncdn.no/dynamic/default/2023/2/vertical-0/19/8/291/987/478_1679102675.jpg
292017931,Kitchen Aid Artisan espresso machine,Blommenholm,1676815260000,3000,"59.89574,10.53745",https://www.finn.no/bap/forsale/ad.html?finnkode=292017931,https://images.finncdn.no/dynamic/default/2023/2/vertical-0/19/1/292/017/931_1331712394.jpg
292198124,Siemens kaffemaskin,Oslo,1676922540000,500,"59.92971,10.67225",https://www.finn.no/bap/forsale/ad.html?finnkode=292198124,https://images.finncdn.no/dynamic/default/2023/2/vertical-0/20/4/292/198/124_1458598723.jpg
292222392,Crem Expobar Mini Barista,Oslo,1676959860000,7200,"59.93835,10.81651",https://www.finn.no/bap/forsale/ad.html?finnkode=292222392,https://images.finncdn.no/dynamic/default/2023/2/vertical-0/21/2/292/222/392_901971484.jpg
292245426,delonghi dedica kvern,Oslo,1676973780000,850,"59.9427,10.7599",https://www.finn.no/bap/forsale/ad.html?finnkode=292245426,https://images.finncdn.no/dynamic/default/2023/2/vertical-0/21/6/292/245/426_1679510150.jpg
292254094,Ikea kaffe / espresso maskin,Hyggen,1676978160000,200,"59.7163,10.36981",https://www.finn.no/bap/forsale/ad.html?finnkode=292254094,https://images.finncdn.no/dynamic/default/2023/2/vertical-0/21/4/292/254/094_1282570685.jpg
278344850,Nescafé Dolce Gusto Esperta kapselmaskin (sort),Oslo,1676984580000,729,"59.9321,10.65521",https://www.finn.no/bap/forsale/ad.html?finnkode=278344850,https://images.finncdn.no/dynamic/default/2022/10/vertical-0/24/0/278/344/850_1706506500.jpg
292322728,Kaffemaskin,Oslo,1677010380000,1200,"59.9099,10.7466",https://www.finn.no/bap/forsale/ad.html?finnkode=292322728,https://images.finncdn.no/dynamic/default/2023/2/vertical-0/21/8/292/322/728_1910499684.jpg
271515124,Bosch Tassimo,Solbergelva,1677098700000,150,"59.7634,10.07869",https://www.finn.no/bap/forsale/ad.html?finnkode=271515124,https://images.finncdn.no/dynamic/default/2022/9/vertical-0/02/4/271/515/124_1548408233.jpg
292450340,Lattissima One Sort DeLonghi,Ås,1677103260000,1299,"59.65166,10.81385",https://www.finn.no/bap/forsale/ad.html?finnkode=292450340,https://images.finncdn.no/dynamic/default/2023/2/vertical-0/22/0/292/450/340_1813300208.jpg
256652545,LaPavoni espressomaskin,Oslo,1677104820000,8500,"59.9174,10.8192",https://www.finn.no/bap/forsale/ad.html?finnkode=256652545,https://images.finncdn.no/dynamic/default/2022/4/vertical-0/30/5/256/652/545_1303682524.jpg
292198634,Saeco Moltio HD8768 helautomatisk espressomaskin,Oslo,1676921880000,4000,"59.93507,10.71094",https://www.finn.no/bap/forsale/ad.html?finnkode=292198634,https://images.finncdn.no/dynamic/default/2023/2/vertical-0/20/4/292/198/634_1223258268.jpg
292689820,Pphilips  Espresso,Asker,1677319380000,1000,"59.8271,10.37402",https://www.finn.no/bap/forsale/ad.html?finnkode=292689820,https://images.finncdn.no/dynamic/default/2023/2/vertical-0/25/0/292/689/820_283073564.jpg
292826164,"AEG KKE884500B KAFFEMASKIN/ESPRESSOMASKIN demo, som ny",Oslo,1677412260000,14900,"59.9005,10.7971",https://www.finn.no/bap/forsale/ad.html?finnkode=292826164,https://images.finncdn.no/dynamic/default/2023/2/vertical-0/26/4/292/826/164_68106491.jpg
292816076,Jura Impressa Z5,Oslo,1677412680000,3900,"59.91024,10.81072",https://www.finn.no/bap/forsale/ad.html?finnkode=292816076,https://images.finncdn.no/dynamic/default/2023/2/vertical-0/26/6/292/816/076_844011223.jpg
207162752,La Piccola Cecilia Espresso,Oslo,1677419940000,7000,"59.9129,10.79551",https://www.finn.no/bap/forsale/ad.html?finnkode=207162752,https://images.finncdn.no/dynamic/default/2021/2/vertical-0/06/2/207/162/752_575457365.jpg
292890227,Siemens EQ.9 Helautomatisk kaffemaskin,Vollen,1677432300000,6500,"59.80939,10.48426",https://www.finn.no/bap/forsale/ad.html?finnkode=292890227,https://images.finncdn.no/dynamic/default/2023/2/vertical-0/26/7/292/890/227_1055178938.jpg
292907497,Kaffemaskin / espresso-maskin - kupp,Oslo,1677437100000,750,"59.9321,10.65521",https://www.finn.no/bap/forsale/ad.html?finnkode=292907497,https://images.finncdn.no/dynamic/default/2023/2/vertical-0/26/7/292/907/497_898452322.jpg
292970148,espresso maskin,Stabekk,1677496260000,990,"59.9097,10.6029",https://www.finn.no/bap/forsale/ad.html?finnkode=292970148,https://images.finncdn.no/dynamic/default/2023/2/vertical-0/27/8/292/970/148_18591170.jpg
293172870,La Pavaloni Eurobar Deluxe,Oslo,1677624120000,3300,"59.9075,10.7739",https://www.finn.no/bap/forsale/ad.html?finnkode=293172870,https://images.finncdn.no/dynamic/default/2023/2/vertical-0/28/0/293/172/870_72544442.jpg
293208049,Alessi espresso maker,Oslo,1677668040000,900,"59.956,10.6589",https://www.finn.no/bap/forsale/ad.html?finnkode=293208049,https://images.finncdn.no/dynamic/default/2023/3/vertical-0/01/9/293/208/049_2051457822.jpg
293309403,Siemens EQ.6 Plus S100 kaffemaskin,Oslo,1677748080000,5000,"59.964,10.73051",https://www.finn.no/bap/forsale/ad.html?finnkode=293309403,https://images.finncdn.no/dynamic/default/2023/3/vertical-0/02/3/293/309/403_1579068788.jpg
